,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,soil_color_encode,Crop_encode
3982,40,45,20,6.0,600,25,5,12
3983,30,50,25,6.5,700,30,5,12
3984,35,50,25,6.5,700,30,5,12
3985,40,50,25,6.5,700,30,5,12
3986,30,55,30,7.0,800,35,5,12
3987,35,55,30,7.0,800,35,5,12
3988,40,55,30,7.0,800,35,5,12
3989,30,60,20,6.0,600,25,5,12
3990,35,60,20,6.0,600,25,5,12
3991,40,60,20,6.0,600,25,5,12
3992,30,40,25,6.5,700,30,5,12
3993,35,40,25,6.5,700,30,5,12
3994,40,40,25,6.5,700,30,5,12
3995,30,45,30,7.0,800,35,5,12
3996,35,45,30,7.0,800,35,5,12
3997,40,45,30,7.0,800,35,5,12
3998,30,50,20,6.0,600,25,5,12
3999,35,50,20,6.0,600,25,5,12
4000,40,50,20,6.0,600,25,5,12
4001,30,55,25,6.5,700,30,5,12
4002,35,55,25,6.5,700,30,5,12
4003,40,55,25,6.5,700,30,5,12
4004,30,60,30,7.0,800,35,5,12
4005,35,60,30,7.0,800,35,5,12
4006,40,60,30,7.0,800,35,5,12
4007,40,20,20,6.5,400,25,0,8
4008,45,20,20,6.5,400,25,0,8
4009,50,20,20,6.5,400,25,0,8
4010,40,25,25,7.0,500,30,0,8
4011,45,25,25,7.0,500,30,0,8
4012,50,25,25,7.0,500,30,0,8
4013,40,30,30,7.5,600,35,0,8
4014,45,30,30,7.5,600,35,0,8
4015,50,30,30,7.5,600,35,0,8
4016,40,20,25,6.5,400,25,0,8
4017,45,20,25,6.5,400,25,0,8
4018,50,20,25,6.5,400,25,0,8
4019,40,25,30,7.0,500,30,0,8
4020,45,25,30,7.0,500,30,0,8
4021,50,25,30,7.0,500,30,0,8
4022,40,30,20,7.5,600,35,0,8
4023,45,30,20,7.5,600,35,0,8
4024,50,30,20,7.5,600,35,0,8
4025,40,20,30,6.5,400,25,0,8
4026,45,20,30,6.5,400,25,0,8
4027,50,20,30,6.5,400,25,0,8
4028,40,25,20,7.0,500,30,0,8
4029,45,25,20,7.0,500,30,0,8
4030,50,25,20,7.0,500,30,0,8
4031,40,30,25,7.5,600,35,0,8
4032,45,30,25,7.5,600,35,0,8
4033,50,30,25,7.5,600,35,0,8
4034,100,50,50,5.5,700,35,0,9
4035,105,50,50,5.5,700,35,0,9
4036,110,50,50,5.5,700,35,0,9
4037,115,50,50,5.5,700,35,0,9
4038,120,50,50,5.5,700,35,0,9
4039,100,55,55,6.0,800,40,0,9
4040,105,55,55,6.0,800,40,0,9
4041,110,55,55,6.0,800,40,0,9
4042,115,55,55,6.0,800,40,0,9
4043,120,55,55,6.0,800,40,0,9
4044,100,60,60,6.5,900,35,0,9
4045,105,60,60,6.5,900,35,0,9
4046,110,60,60,6.5,900,35,0,9
4047,115,60,60,6.5,900,35,0,9
4048,120,60,60,6.5,900,35,0,9
4049,100,50,55,5.5,700,40,0,9
4050,105,50,55,5.5,700,40,0,9
4051,110,50,55,5.5,700,40,0,9
4052,115,50,55,5.5,700,40,0,9
4053,120,50,55,5.5,700,40,0,9
4054,100,55,60,6.0,800,35,0,9
4055,105,55,60,6.0,800,35,0,9
4056,110,55,60,6.0,800,35,0,9
4057,115,55,60,6.0,800,35,0,9
4058,120,55,60,6.0,800,35,0,9
4059,100,60,50,6.5,900,40,0,9
4060,105,60,50,6.5,900,40,0,9
4061,110,60,50,6.5,900,40,0,9
4062,115,60,50,6.5,900,40,0,9
4063,120,60,50,6.5,900,40,0,9
4064,100,50,60,5.5,700,35,0,9
4065,105,50,60,5.5,700,35,0,9
4066,110,50,60,5.5,700,35,0,9
4067,115,50,60,5.5,700,35,0,9
4068,120,50,60,5.5,700,35,0,9
4069,100,55,50,6.0,800,40,0,9
4070,105,55,50,6.0,800,40,0,9
4071,110,55,50,6.0,800,40,0,9
4072,115,55,50,6.0,800,40,0,9
4073,120,55,50,6.0,800,40,0,9
4074,100,60,55,6.5,900,35,0,9
4075,105,60,55,6.5,900,35,0,9
4076,110,60,55,6.5,900,35,0,9
4077,115,60,55,6.5,900,35,0,9
4078,120,60,55,6.5,900,35,0,9
4079,50,30,30,6.0,700,25,0,5
4080,55,30,30,6.0,700,25,0,5
4081,60,30,30,6.0,700,25,0,5
4082,65,30,30,6.0,700,25,0,5
4083,70,30,30,6.0,700,25,0,5
4084,50,35,35,6.5,800,30,0,5
4085,55,35,35,6.5,800,30,0,5
4086,60,35,35,6.5,800,30,0,5
4087,65,35,35,6.5,800,30,0,5
4088,70,35,35,6.5,800,30,0,5
4089,50,40,40,7.0,900,35,0,5
4090,55,40,40,7.0,900,35,0,5
4091,60,40,40,7.0,900,35,0,5
4092,65,40,40,7.0,900,35,0,5
4093,70,40,40,7.0,900,35,0,5
4094,50,30,35,6.0,700,25,0,5
4095,55,30,35,6.0,700,25,0,5
4096,60,30,35,6.0,700,25,0,5
4097,65,30,35,6.0,700,25,0,5
4098,70,30,35,6.0,700,25,0,5
4099,50,35,40,6.5,800,30,0,5
4100,55,35,40,6.5,800,30,0,5
4101,60,35,40,6.5,800,30,0,5
4102,65,35,40,6.5,800,30,0,5
4103,70,35,40,6.5,800,30,0,5
4104,50,40,30,7.0,900,35,0,5
4105,55,40,30,7.0,900,35,0,5
4106,60,40,30,7.0,900,35,0,5
4107,65,40,30,7.0,900,35,0,5
4108,70,40,30,7.0,900,35,0,5
4109,50,30,40,6.0,700,25,0,5
4110,55,30,40,6.0,700,25,0,5
4111,60,30,40,6.0,700,25,0,5
4112,65,30,40,6.0,700,25,0,5
4113,70,30,40,6.0,700,25,0,5
4114,50,35,30,6.5,800,30,0,5
4115,55,35,30,6.5,800,30,0,5
4116,60,35,30,6.5,800,30,0,5
4117,65,35,30,6.5,800,30,0,5
4118,70,35,30,6.5,800,30,0,5
4119,50,40,35,7.0,900,35,0,5
4120,55,40,35,7.0,900,35,0,5
4121,60,40,35,7.0,900,35,0,5
4122,65,40,35,7.0,900,35,0,5
4123,70,40,35,7.0,900,35,0,5
4124,20,30,15,6.0,700,20,1,12
4125,25,30,15,6.0,700,20,1,12
4126,30,30,15,6.0,700,20,1,12
4127,20,35,20,6.5,800,25,1,12
4128,25,35,20,6.5,800,25,1,12
4129,30,35,20,6.5,800,25,1,12
4130,20,40,15,7.0,900,30,1,12
4131,25,40,15,7.0,900,30,1,12
4132,30,40,15,7.0,900,30,1,12
4133,20,30,20,6.0,700,20,1,12
4134,25,30,20,6.0,700,20,1,12
4135,30,30,20,6.0,700,20,1,12
4136,20,35,15,6.5,800,25,1,12
4137,25,35,15,6.5,800,25,1,12
4138,30,35,15,6.5,800,25,1,12
4139,20,40,20,7.0,900,30,1,12
4140,25,40,20,7.0,900,30,1,12
4141,30,40,20,7.0,900,30,1,12
4142,100,50,40,6.5,700,15,5,15
4143,105,50,40,6.5,700,15,5,15
4144,110,50,40,6.5,700,15,5,15
4145,115,50,40,6.5,700,15,5,15
4146,120,50,40,6.5,700,15,5,15
4147,100,55,45,7.0,800,20,5,15
4148,105,55,45,7.0,800,20,5,15
4149,110,55,45,7.0,800,20,5,15
4150,115,55,45,7.0,800,20,5,15
4151,120,55,45,7.0,800,20,5,15
4152,100,60,50,7.5,900,15,5,15
4153,105,60,50,7.5,900,15,5,15
4154,110,60,50,7.5,900,15,5,15
4155,115,60,50,7.5,900,15,5,15
4156,120,60,50,7.5,900,15,5,15
4157,100,50,45,6.5,700,20,5,15
4158,105,50,45,6.5,700,20,5,15
4159,110,50,45,6.5,700,20,5,15
4160,115,50,45,6.5,700,20,5,15
4161,120,50,45,6.5,700,20,5,15
4162,100,55,50,7.0,800,15,5,15
4163,105,55,50,7.0,800,15,5,15
4164,110,55,50,7.0,800,15,5,15
4165,115,55,50,7.0,800,15,5,15
4166,120,55,50,7.0,800,15,5,15
4167,100,60,40,7.5,900,20,5,15
4168,105,60,40,7.5,900,20,5,15
4169,110,60,40,7.5,900,20,5,15
4170,115,60,40,7.5,900,20,5,15
4171,120,60,40,7.5,900,20,5,15
4172,100,50,50,6.5,700,15,5,15
4173,105,50,50,6.5,700,15,5,15
4174,110,50,50,6.5,700,15,5,15
4175,115,50,50,6.5,700,15,5,15
4176,120,50,50,6.5,700,15,5,15
4177,100,55,40,7.0,800,20,5,15
4178,105,55,40,7.0,800,20,5,15
4179,110,55,40,7.0,800,20,5,15
4180,115,55,40,7.0,800,20,5,15
4181,120,55,40,7.0,800,20,5,15
4182,100,60,45,7.5,900,15,5,15
4183,105,60,45,7.5,900,15,5,15
4184,110,60,45,7.5,900,15,5,15
4185,115,60,45,7.5,900,15,5,15
4186,120,60,45,7.5,900,15,5,15
4187,20,30,20,5.5,700,25,4,4
4188,25,30,20,5.5,700,25,4,4
4189,30,30,20,5.5,700,25,4,4
4190,20,35,25,6.0,800,30,4,4
4191,25,35,25,6.0,800,30,4,4
4192,30,35,25,6.0,800,30,4,4
4193,20,40,30,6.5,900,35,4,4
4194,25,40,30,6.5,900,35,4,4
4195,30,40,30,6.5,900,35,4,4
4196,20,30,25,5.5,700,25,4,4
4197,25,30,25,5.5,700,25,4,4
4198,30,30,25,5.5,700,25,4,4
4199,20,35,30,6.0,800,30,4,4
4200,25,35,30,6.0,800,30,4,4
4201,30,35,30,6.0,800,30,4,4
4202,20,40,20,6.5,900,35,4,4
4203,25,40,20,6.5,900,35,4,4
4204,30,40,20,6.5,900,35,4,4
4205,20,30,30,5.5,700,25,4,4
4206,25,30,30,5.5,700,25,4,4
4207,30,30,30,5.5,700,25,4,4
4208,20,35,20,6.0,800,30,4,4
4209,25,35,20,6.0,800,30,4,4
4210,30,35,20,6.0,800,30,4,4
4211,20,40,25,6.5,900,35,4,4
4212,25,40,25,6.5,900,35,4,4
4213,30,40,25,6.5,900,35,4,4
4214,30,30,20,6.0,700,25,0,14
4215,35,30,20,6.0,700,25,0,14
4216,40,30,20,6.0,700,25,0,14
4217,30,35,25,6.5,800,30,0,14
4218,35,35,25,6.5,800,30,0,14
4219,40,35,25,6.5,800,30,0,14
4220,30,40,30,7.0,900,35,0,14
4221,35,40,30,7.0,900,35,0,14
4222,40,40,30,7.0,900,35,0,14
4223,30,30,25,6.0,700,25,0,14
4224,35,30,25,6.0,700,25,0,14
4225,40,30,25,6.0,700,25,0,14
4226,30,35,30,6.5,800,30,0,14
4227,35,35,30,6.5,800,30,0,14
4228,40,35,30,6.5,800,30,0,14
4229,30,40,20,7.0,900,35,0,14
4230,35,40,20,7.0,900,35,0,14
4231,40,40,20,7.0,900,35,0,14
4232,30,30,30,6.0,700,25,0,14
4233,35,30,30,6.0,700,25,0,14
4234,40,30,30,6.0,700,25,0,14
4235,30,35,20,6.5,800,30,0,14
4236,35,35,20,6.5,800,30,0,14
4237,40,35,20,6.5,800,30,0,14
4238,30,40,25,7.0,900,35,0,14
4239,35,40,25,7.0,900,35,0,14
4240,40,40,25,7.0,900,35,0,14
4241,30,40,20,6.0,700,15,0,2
4242,35,40,20,6.0,700,15,0,2
4243,40,40,20,6.0,700,15,0,2
4244,30,45,25,6.5,800,20,0,2
4245,35,45,25,6.5,800,20,0,2
4246,40,45,25,6.5,800,20,0,2
4247,30,50,30,7.0,900,15,0,2
4248,35,50,30,7.0,900,15,0,2
4249,40,50,30,7.0,900,15,0,2
4250,30,40,25,7.5,700,20,0,2
4251,35,40,25,7.5,700,20,0,2
4252,40,40,25,7.5,700,20,0,2
4253,30,45,30,6.0,800,15,0,2
4254,35,45,30,6.0,800,15,0,2
4255,40,45,30,6.0,800,15,0,2
4256,30,50,20,6.5,900,20,0,2
4257,35,50,20,6.5,900,20,0,2
4258,40,50,20,6.5,900,20,0,2
4259,30,40,30,7.0,700,15,0,2
4260,35,40,30,7.0,700,15,0,2
4261,40,40,30,7.0,700,15,0,2
4262,30,45,20,7.5,800,20,0,2
4263,35,45,20,7.5,800,20,0,2
4264,40,45,20,7.5,800,20,0,2
4265,30,50,25,6.0,900,15,0,2
4266,35,50,25,6.0,900,15,0,2
4267,40,50,25,6.0,900,15,0,2
4268,120,60,120,6.5,1000,20,0,11
4269,125,60,120,6.5,1000,20,0,11
4270,130,60,120,6.5,1000,20,0,11
4271,135,60,120,6.5,1000,20,0,11
4272,140,60,120,6.5,1000,20,0,11
4273,145,60,120,6.5,1000,20,0,11
4274,150,60,120,6.5,1000,20,0,11
4275,120,65,125,7.0,1100,25,0,11
4276,125,65,125,7.0,1100,25,0,11
4277,130,65,125,7.0,1100,25,0,11
4278,135,65,125,7.0,1100,25,0,11
4279,140,65,125,7.0,1100,25,0,11
4280,145,65,125,7.0,1100,25,0,11
4281,150,65,125,7.0,1100,25,0,11
4282,120,70,130,7.5,1200,30,0,11
4283,125,70,130,7.5,1200,30,0,11
4284,130,70,130,7.5,1200,30,0,11
4285,135,70,130,7.5,1200,30,0,11
4286,140,70,130,7.5,1200,30,0,11
4287,145,70,130,7.5,1200,30,0,11
4288,150,70,130,7.5,1200,30,0,11
4289,120,75,135,6.5,1300,35,0,11
4290,125,75,135,6.5,1300,35,0,11
4291,130,75,135,6.5,1300,35,0,11
4292,135,75,135,6.5,1300,35,0,11
4293,140,75,135,6.5,1300,35,0,11
4294,145,75,135,6.5,1300,35,0,11
4295,150,75,135,6.5,1300,35,0,11
4296,120,80,140,7.0,1400,20,0,11
4297,125,80,140,7.0,1400,20,0,11
4298,130,80,140,7.0,1400,20,0,11
4299,135,80,140,7.0,1400,20,0,11
4300,140,80,140,7.0,1400,20,0,11
4301,145,80,140,7.0,1400,20,0,11
4302,150,80,140,7.0,1400,20,0,11
4303,120,60,145,7.5,1500,25,0,11
4304,125,60,145,7.5,1500,25,0,11
4305,130,60,145,7.5,1500,25,0,11
4306,135,60,145,7.5,1500,25,0,11
4307,140,60,145,7.5,1500,25,0,11
4308,145,60,145,7.5,1500,25,0,11
4309,150,60,145,7.5,1500,25,0,11
4310,120,65,150,6.5,1000,30,0,11
4311,125,65,150,6.5,1000,30,0,11
4312,130,65,150,6.5,1000,30,0,11
4313,135,65,150,6.5,1000,30,0,11
4314,140,65,150,6.5,1000,30,0,11
4315,145,65,150,6.5,1000,30,0,11
4316,150,65,150,6.5,1000,30,0,11
4317,120,70,120,7.0,1100,35,0,11
4318,125,70,120,7.0,1100,35,0,11
4319,130,70,120,7.0,1100,35,0,11
4320,135,70,120,7.0,1100,35,0,11
4321,140,70,120,7.0,1100,35,0,11
4322,145,70,120,7.0,1100,35,0,11
4323,150,70,120,7.0,1100,35,0,11
4324,120,75,125,7.5,1200,20,0,11
4325,125,75,125,7.5,1200,20,0,11
4326,130,75,125,7.5,1200,20,0,11
4327,135,75,125,7.5,1200,20,0,11
4328,140,75,125,7.5,1200,20,0,11
4329,145,75,125,7.5,1200,20,0,11
4330,150,75,125,7.5,1200,20,0,11
4331,120,80,130,6.5,1300,25,0,11
4332,125,80,130,6.5,1300,25,0,11
4333,130,80,130,6.5,1300,25,0,11
4334,135,80,130,6.5,1300,25,0,11
4335,140,80,130,6.5,1300,25,0,11
4336,145,80,130,6.5,1300,25,0,11
4337,150,80,130,6.5,1300,25,0,11
4338,120,60,135,7.0,1400,30,0,11
4339,125,60,135,7.0,1400,30,0,11
4340,130,60,135,7.0,1400,30,0,11
4341,135,60,135,7.0,1400,30,0,11
4342,140,60,135,7.0,1400,30,0,11
4343,145,60,135,7.0,1400,30,0,11
4344,150,60,135,7.0,1400,30,0,11
4345,120,65,140,7.5,1500,35,0,11
4346,125,65,140,7.5,1500,35,0,11
4347,130,65,140,7.5,1500,35,0,11
4348,135,65,140,7.5,1500,35,0,11
4349,140,65,140,7.5,1500,35,0,11
4350,145,65,140,7.5,1500,35,0,11
4351,150,65,140,7.5,1500,35,0,11
4352,120,70,145,6.5,1000,20,0,11
4353,125,70,145,6.5,1000,20,0,11
4354,130,70,145,6.5,1000,20,0,11
4355,135,70,145,6.5,1000,20,0,11
4356,140,70,145,6.5,1000,20,0,11
4357,145,70,145,6.5,1000,20,0,11
4358,150,70,145,6.5,1000,20,0,11
4359,120,75,150,7.0,1100,25,0,11
4360,125,75,150,7.0,1100,25,0,11
4361,130,75,150,7.0,1100,25,0,11
4362,135,75,150,7.0,1100,25,0,11
4363,140,75,150,7.0,1100,25,0,11
4364,145,75,150,7.0,1100,25,0,11
4365,150,75,150,7.0,1100,25,0,11
4366,120,80,120,7.5,1200,30,0,11
4367,125,80,120,7.5,1200,30,0,11
4368,130,80,120,7.5,1200,30,0,11
4369,135,80,120,7.5,1200,30,0,11
4370,140,80,120,7.5,1200,30,0,11
4371,145,80,120,7.5,1200,30,0,11
4372,150,80,120,7.5,1200,30,0,11
4373,120,60,125,6.5,1300,35,0,11
4374,125,60,125,6.5,1300,35,0,11
4375,130,60,125,6.5,1300,35,0,11
4376,135,60,125,6.5,1300,35,0,11
4377,140,60,125,6.5,1300,35,0,11
4378,145,60,125,6.5,1300,35,0,11
4379,150,60,125,6.5,1300,35,0,11
4380,120,65,130,7.0,1400,20,0,11
4381,125,65,130,7.0,1400,20,0,11
4382,130,65,130,7.0,1400,20,0,11
4383,135,65,130,7.0,1400,20,0,11
4384,140,65,130,7.0,1400,20,0,11
4385,145,65,130,7.0,1400,20,0,11
4386,150,65,130,7.0,1400,20,0,11
4387,120,70,135,7.5,1500,25,0,11
4388,125,70,135,7.5,1500,25,0,11
4389,130,70,135,7.5,1500,25,0,11
4390,135,70,135,7.5,1500,25,0,11
4391,140,70,135,7.5,1500,25,0,11
4392,145,70,135,7.5,1500,25,0,11
4393,150,70,135,7.5,1500,25,0,11
4394,120,75,140,6.5,1000,30,0,11
4395,125,75,140,6.5,1000,30,0,11
4396,130,75,140,6.5,1000,30,0,11
4397,135,75,140,6.5,1000,30,0,11
4398,140,75,140,6.5,1000,30,0,11
4399,145,75,140,6.5,1000,30,0,11
4400,150,75,140,6.5,1000,30,0,11
4401,120,80,145,7.0,1100,35,0,11
4402,125,80,145,7.0,1100,35,0,11
4403,130,80,145,7.0,1100,35,0,11
4404,135,80,145,7.0,1100,35,0,11
4405,140,80,145,7.0,1100,35,0,11
4406,145,80,145,7.0,1100,35,0,11
4407,150,80,145,7.0,1100,35,0,11
4408,120,60,150,7.5,1200,20,0,11
4409,125,60,150,7.5,1200,20,0,11
4410,130,60,150,7.5,1200,20,0,11
4411,135,60,150,7.5,1200,20,0,11
4412,140,60,150,7.5,1200,20,0,11
4413,145,60,150,7.5,1200,20,0,11
4414,150,60,150,7.5,1200,20,0,11
4415,120,65,120,6.5,1300,25,0,11
4416,125,65,120,6.5,1300,25,0,11
4417,130,65,120,6.5,1300,25,0,11
4418,135,65,120,6.5,1300,25,0,11
4419,140,65,120,6.5,1300,25,0,11
4420,145,65,120,6.5,1300,25,0,11
4421,150,65,120,6.5,1300,25,0,11
4422,120,70,125,7.0,1400,30,0,11
4423,125,70,125,7.0,1400,30,0,11
4424,130,70,125,7.0,1400,30,0,11
4425,135,70,125,7.0,1400,30,0,11
4426,140,70,125,7.0,1400,30,0,11
4427,145,70,125,7.0,1400,30,0,11
4428,150,70,125,7.0,1400,30,0,11
4429,120,75,130,7.5,1500,35,0,11
4430,125,75,130,7.5,1500,35,0,11
4431,130,75,130,7.5,1500,35,0,11
4432,135,75,130,7.5,1500,35,0,11
4433,140,75,130,7.5,1500,35,0,11
4434,145,75,130,7.5,1500,35,0,11
4435,150,75,130,7.5,1500,35,0,11
4436,120,80,135,6.5,1000,20,0,11
4437,125,80,135,6.5,1000,20,0,11
4438,130,80,135,6.5,1000,20,0,11
4439,135,80,135,6.5,1000,20,0,11
4440,140,80,135,6.5,1000,20,0,11
4441,145,80,135,6.5,1000,20,0,11
4442,150,80,135,6.5,1000,20,0,11
4443,120,60,140,7.0,1100,25,0,11
4444,125,60,140,7.0,1100,25,0,11
4445,130,60,140,7.0,1100,25,0,11
4446,135,60,140,7.0,1100,25,0,11
4447,140,60,140,7.0,1100,25,0,11
4448,145,60,140,7.0,1100,25,0,11
4449,150,60,140,7.0,1100,25,0,11
4450,120,65,145,7.5,1200,30,0,11
4451,125,65,145,7.5,1200,30,0,11
4452,130,65,145,7.5,1200,30,0,11
4453,135,65,145,7.5,1200,30,0,11
4454,140,65,145,7.5,1200,30,0,11
4455,145,65,145,7.5,1200,30,0,11
4456,150,65,145,7.5,1200,30,0,11
4457,120,70,150,6.5,1300,35,0,11
4458,125,70,150,6.5,1300,35,0,11
4459,130,70,150,6.5,1300,35,0,11
4460,135,70,150,6.5,1300,35,0,11
4461,140,70,150,6.5,1300,35,0,11
4462,145,70,150,6.5,1300,35,0,11
4463,150,70,150,6.5,1300,35,0,11
4464,120,75,120,7.0,1400,20,0,11
4465,125,75,120,7.0,1400,20,0,11
4466,130,75,120,7.0,1400,20,0,11
4467,135,75,120,7.0,1400,20,0,11
4468,140,75,120,7.0,1400,20,0,11
4469,145,75,120,7.0,1400,20,0,11
4470,150,75,120,7.0,1400,20,0,11
4471,120,80,125,7.5,1500,25,0,11
4472,125,80,125,7.5,1500,25,0,11
4473,130,80,125,7.5,1500,25,0,11
4474,135,80,125,7.5,1500,25,0,11
4475,140,80,125,7.5,1500,25,0,11
4476,145,80,125,7.5,1500,25,0,11
4477,150,80,125,7.5,1500,25,0,11
4478,120,60,130,6.5,1000,30,0,11
4479,125,60,130,6.5,1000,30,0,11
4480,130,60,130,6.5,1000,30,0,11
4481,135,60,130,6.5,1000,30,0,11
4482,140,60,130,6.5,1000,30,0,11
4483,145,60,130,6.5,1000,30,0,11
4484,150,60,130,6.5,1000,30,0,11
4485,120,65,135,7.0,1100,35,0,11
4486,125,65,135,7.0,1100,35,0,11
4487,130,65,135,7.0,1100,35,0,11
4488,135,65,135,7.0,1100,35,0,11
4489,140,65,135,7.0,1100,35,0,11
4490,145,65,135,7.0,1100,35,0,11
4491,150,65,135,7.0,1100,35,0,11
4492,120,70,140,7.5,1200,20,0,11
4493,125,70,140,7.5,1200,20,0,11
4494,130,70,140,7.5,1200,20,0,11
4495,135,70,140,7.5,1200,20,0,11
4496,140,70,140,7.5,1200,20,0,11
4497,145,70,140,7.5,1200,20,0,11
4498,150,70,140,7.5,1200,20,0,11
4499,120,75,145,6.5,1300,25,0,11
4500,125,75,145,6.5,1300,25,0,11
4501,130,75,145,6.5,1300,25,0,11
4502,135,75,145,6.5,1300,25,0,11
4503,140,75,145,6.5,1300,25,0,11
4504,145,75,145,6.5,1300,25,0,11
4505,150,75,145,6.5,1300,25,0,11
4506,120,80,150,7.0,1400,30,0,11
4507,125,80,150,7.0,1400,30,0,11
4508,130,80,150,7.0,1400,30,0,11
4509,135,80,150,7.0,1400,30,0,11
4510,140,80,150,7.0,1400,30,0,11
4511,145,80,150,7.0,1400,30,0,11
4512,150,80,150,7.0,1400,30,0,11
